view	feature_id	Factor1	Factor2	Factor3	Factor4	Factor5	source_dataset	upstream_baseline	analysis_method
protein	YHR087W	-0.2770433103267258	0.00022358191646928966	0.25921134161683895	0.33387154995140444	-0.16571755255051343	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR105C	-0.01394312737156331	0.24606554186112545	0.23454433744582048	0.09078864781070248	-0.07633174764218206	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YML100W	-0.07658774119716265	0.15905677004547325	0.25000594804388293	0.10733379784199534	-0.06758543804946368	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNR034W-A	-0.08115075780344028	0.1577487933076612	0.16964828045480201	0.15180116746533975	-0.07244999784155948	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIR034C	-0.0002708164533010883	0.5471225543766948	-0.15853958920649594	0.00020213275851652842	0.03014513275535839	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YOR374W	-0.13847904269408465	0.22236480696244132	0.3255424854324992	0.04973452014127889	-0.009447895885952587	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJR025C	-0.004136060071402763	0.33950805376253734	-0.06662316527581053	0.012021612825446455	-0.008854551768514213	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YOL058W	-0.012531130460199786	0.4738395063506008	-0.10979502795893462	0.0005756347513410389	0.08408288679105934	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YEL071W	0.07815180215663073	0.13206240247137305	-0.268992522121406	-0.17580795269331292	-0.0006066227677705939	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL274C	1.956188792784665e-05	0.20458114128970292	0.40267576330934773	0.08521863600929143	-0.007887949013767938	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJL052W	0.02637764435703138	0.000803695064337831	0.07373405944044034	0.06974481294813517	0.0024534072689064977	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL239W	-0.07172487040287719	0.389357517566872	-0.11604335341815901	0.010940808368183922	-0.06640387253496784	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJR109C	0.005730719110945757	0.4268328011920973	-0.23572182051264567	-0.005410589860935394	-0.004650371181621361	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR062C	0.05318172287753613	0.35104274676330016	-0.12923120232789673	0.0016269825240331774	0.021355216686597914	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNR050C	-0.027449850861172378	0.38080363425307157	-0.20056365517486804	0.006726431657421997	0.06640874417368947	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR035W	-0.05119894692884733	-0.008314048993827783	-0.13212223763761394	0.003068154780755422	0.006030706145812485	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJL200C	-0.06564811501898529	0.15268334863274372	-0.1363433681853379	0.13403487913704956	0.078610999748016	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER177W	-0.0032586849398687067	-0.10307576186330501	0.004310785651821808	0.07185616994185436	0.0667728375088756	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR179C	0.2844224124463057	-0.060982505047814065	0.06276245955086163	-0.2563811000351564	0.1531680841606075	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPL240C	-0.036092134334114394	-0.2353578352098328	-0.06744815306025777	0.04018280693294617	-0.0003595643221823095	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR322C-A	0.0025676566237921084	0.1560442352177346	0.2879948311725261	0.000870468624537055	-0.006718154581121519	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL130W	-0.0457670579460613	-0.3538988424498999	-0.059715191600170754	0.002897643226466887	0.033048404077727224	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YBR177C	0.0011563920166694597	0.14963905760160356	0.002933469852944287	0.04670184445513685	-0.011229685628459402	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIL116W	0.1269231187719068	0.15927186835945847	-0.08491281125612073	-0.008896510230861946	0.08925709537284528	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER069W	0.08507509095160894	0.3773943704629745	-0.0005496243213384288	-0.05930799750938032	0.11874515189085275	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL181W	-0.08853726082074138	0.0670218697901266	0.323820080577073	0.0696035713291006	-0.006376154337042845	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPL111W	-0.12734566807561204	-0.0683068644586246	-0.056016640471182745	-0.002643443351134656	-0.09831996206855044	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPR127W	-0.1029985471412388	0.0868942873259518	0.19360082220034086	0.0646488923174537	-0.023601853179531077	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER081W	0.0010413859588389613	0.01611831973884475	-0.1224201383911457	-0.14883432195506877	-0.018486375125639012	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YCL018W	-0.03881516097490801	0.0014484179724635635	-0.0996542292011937	-0.0020910132925320694	-0.04131208525158096	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YOR065W	-9.778665924213103e-05	0.15113629346214397	0.4333835918336183	0.051625352692604584	0.0018704682246097146	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YGL125W	0.16592398558039004	0.11325558894488234	-0.001312410624087936	-0.0033223463895443355	0.04588732983661715	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL046W	-0.059637079674679676	0.05666429296973524	-0.00027647245180401726	0.100419614227179	-0.09762542612717925	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR189W	0.09576723805881587	0.17508926995397472	0.06668154197920331	0.0001761272926921061	0.061139822050253666	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR174W	0.0811887401148716	0.1842774441028336	0.015769981366379252	-0.0266807741176503	0.004650139602352214	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YBR126C	-0.08122639888672345	0.1396935515659674	0.2731704102031859	0.16452943836233208	-0.0961299350128992	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YHR018C	0.03683054444606619	0.4102765367527585	-0.11392098305681912	-0.0005164464115108857	0.001169103259327113	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER044C	0.11759436581648466	0.01923511674716309	-0.10602172260828985	-0.1349226229954692	0.011683330846329006	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YAL005C	-0.07364865812510203	-0.0013094969278013872	-0.00012818874292383532	0.11636275540484024	-0.09365180274074052	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YHR174W	-0.07296491508891124	-0.32377566548568304	-0.17944841500294137	0.04674155502401117	0.002476728539509258	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJL026W	-0.06072171275422704	-0.052935971929414384	-0.0011698379092464658	0.05471415122676001	0.004700215421531135	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL098C	-0.01791928734303548	0.09829882272086168	0.12822641808091428	0.08895834256965927	-0.004582280949764723	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YCL040W	-0.1536874463545058	0.1508127521597061	0.010749318813159808	0.2539361232048673	-0.11256035942450186	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR513W	-0.012684663771764351	-0.08767364328220205	0.19335563913841186	0.07875477228945833	0.006398173268512156	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YJR073C	-8.393139148313156e-05	0.002530017571677363	0.08394973297652655	-0.032946167825309604	-0.018926448693404645	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YGL191W	-0.050225678014477824	-0.002819610663120877	0.18841400175744957	0.01973903514733615	0.017759364648089904	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YHR132W-A	-0.0005852281019514045	0.19239843045370827	-0.001998111520312113	0.00870043790364728	-0.010712812192519034	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR262C-A	-0.001378785632971298	-0.0034305705381509188	0.002609545556807956	-0.024798347956121743	-0.008850213380887734	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR261C	0.0005933407922839798	0.12219980792127035	0.14408302096873468	0.02274677579039347	-0.04826176663292597	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YCL030C	0.2018103385539674	0.28457400872571886	-0.001403289163798623	-0.14332678943024996	0.07138258324350374	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL134C	-0.0020420143168395606	0.10321300104986003	0.15159480279132642	0.12764341011424069	-0.0606261616834216	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR234W	-0.03846429034109412	0.14496272808799182	-0.11739750592155765	0.08315769254464846	0.0031461603248646936	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER156C	0.0017633186658334344	-0.2556003204242258	-0.0004199263261193539	0.05340931875697104	-0.0049704265551314235	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YKL016C	-0.0176055518714158	0.08836528568309317	0.19986840978155018	0.01247280739903158	0.0039022888558089687	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YGR244C	-0.08559033080725206	0.08834793477829103	0.19324095477847847	0.09577262441063614	-0.04853661264790053	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIL053W	-0.03333160394700597	-0.0020273888102832678	-0.21017869320498295	0.0001235803610706147	-0.008104882720226077	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YML022W	-0.06226907748218166	-0.269065693327123	-0.09930764821931855	0.03772434811756791	-0.00853802658562277	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR186W	0.04388559778992668	-0.11491706719062542	-0.05387065303502344	-0.002005159125317687	-0.00949641342202819	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR304C	-0.06802262426847118	-0.1715699096817507	0.2512157397667384	0.10275378537194273	-0.018956397169610485	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL198C	0.0009392354647226818	0.2946135137433647	-0.002730625865095047	-0.000996625830160729	0.0034646867165854128	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR038C	-0.06414818134640554	0.09572627736358395	0.34767966840966985	0.029555811668807976	-0.00626502936170089	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR298C	-0.0017945321230550435	0.08065617309491054	0.3682658684637103	-0.0020649007480805495	0.0033539929395815025	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR145C	-0.0010391147714699748	0.07910276558970969	0.3477705572210872	-0.00222495291617354	-0.0029534707336913574	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YER006W	0.052124270389196585	-0.02969431417526026	-0.009418717207799757	-0.03762658785550184	0.001040437971168048	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIL076W	0.04923233052618408	-0.049438967976788206	-0.0001580367200107764	-0.0010453683790672321	-0.01402504385226784	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPL091W	0.2376226362264321	-0.0367484450023656	0.10644389575439239	-0.08151856747504707	0.025670983815722297	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YOR206W	0.0013485055477971152	-0.044433639678280484	-0.0023813344720868706	0.0019260871117391038	0.036251522998191274	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YKR016W	-0.03923991665425652	0.09259300337621176	0.25497862914182984	0.0010749785133308937	0.0010016764290695884	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YBR115C	0.03843222056372261	0.3358214771246591	-0.10667159264916506	-0.008714258890781068	0.039795571043607605	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YML028W	-0.051772460739836254	-0.2700163904220241	-0.05085630691805329	0.02482431846487124	0.01043047831597701	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YMR297W	-0.051531609571709734	0.029662733521782926	0.012458505623087372	0.10317471600820145	-0.07859583102173032	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPL078C	-0.0021562241463516365	0.10942715085422505	0.38008795450091326	0.00022276528459854442	0.0019211003478305179	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YAL016W	-0.019404401251381317	0.10325790815793257	0.011944644676501545	0.01201685831204862	-0.0020695318241613077	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPR004C	0.01980134628628181	0.18675055838334909	0.11727194435148029	0.044534049436296234	-0.0007111800393369924	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR133W	0.0010124503984584097	0.14324021319745442	0.051549014972482904	-0.000956042577000134	0.007029980134073862	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YBR039W	-0.0008112565176103735	0.06886713363162841	0.29424210836876113	0.043698475150594225	0.030012079327908704	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIL125W	-0.04450428729269828	-0.054757119565132205	0.1654900204941662	0.04398438272378545	0.00190836495023122	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YHR063C	-3.858359650718786e-05	0.12433060366031372	-0.0001780838996233574	0.0022317123547890986	-0.007353176697489002	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YBR265W	0.0001621063603762284	0.13964999374298737	0.05326466157963901	0.0030576726223006385	-0.0024295968634125984	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YEL002C	0.0005338959974554944	0.15018092877866773	0.0003924519194880891	-0.00045887832250333726	0.006257165653905213	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YPL271W	-0.04419514882240955	-0.044268918910346844	0.2899270626999174	0.05361683797732769	-0.004230278684129604	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YIL094C	0.04558973214746038	0.2544806855259498	-0.16347075263445415	0.018140992492316096	0.0680694254040257	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL037C	-0.075912038381595	0.004697779655659769	0.1253771798043433	0.0046115536931463095	-0.00030263672500356717	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YKL216W	-0.02421597173172201	-0.07091023199263881	-1.1531915548978248e-05	0.005505564926631624	0.005835747260832798	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL236W	0.013728279135229837	0.08065207451705261	-0.05363008119407824	0.04338753844533752	0.005242171522334129	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YGL252C	0.11061928316631109	0.17261149150999128	0.044729851543760926	-0.026067333159245424	0.016394943681679403	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL112W	-0.0004649244456517772	-0.14341981893250255	-0.08802082347958608	-0.004720812851163919	-0.022278721490431266	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YGR157W	-0.017411713404125416	0.12588059341851965	0.12108504074513465	-0.0006252073586936778	-0.0011254118429631877	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDR529C	-0.05197831976048304	-0.04774277874991287	0.2935319748936341	0.0013325258309357377	0.0003509258796311788	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YLR325C	-0.08998472826701501	-0.28057402848273605	0.00036355342443336825	0.04254995395776271	0.0013046509373117715	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YNL307C	-0.00010070973915603991	-0.0013373678053179394	0.02129837616528084	0.06180489006846707	0.03603399332526501	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YOR136W	-0.017387256003956592	0.08627920156420521	0.12339639641014731	0.02425066421652209	-0.01172258348503774	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
protein	YDL174C	-0.009708144165362797	-0.0037207398821640985	0.0025724441732447793	-0.03877066459513918	-0.020383486598826408	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
