sample_id	Factor1	Factor2	Factor3	Factor4	Factor5	source_dataset	upstream_baseline	analysis_method
APK	1.2104312034765337	3.9865847377292356	-1.9999382634052205	3.1942682147251245	0.48413378382541944	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APL	0.18246858031805058	-1.0436588339650765	-2.4113685113450574	1.5139898106272045	-3.085064572719664	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APM	1.1229986854734033	-0.8063258251248572	-1.2846475699088653	3.1118638647981665	-0.011696948310220034	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APN	0.3758965786025784	2.768661371430995	-1.0754657556760396	2.8845902026630204	-0.7236916340382331	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APP	0.1596306789076272	-0.6733752949476536	0.6857029347586758	2.9571165914700432	-0.3425004192143455	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APQ	-1.3761085705147729	0.8770493441854578	-2.500587350156019	-1.7210788285485146	0.5438913107629115	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APR	-2.196649552846288	-1.4986151280042417	-1.0688528870970144	-1.9188388486876655	0.2145066070175271	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APT	2.0254400269020345	2.032356411134522	-0.9215107505365642	-2.0547001344151568	-0.9162502169798035	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
APV	0.9985490668053574	-3.6763243605222584	0.03938914849350232	-1.1232337153695946	-1.2865317169031945	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQA	1.4979155434659	1.7274678965383787	0.20889412077787792	-0.7832167731971819	-1.6859993037495276	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQB	2.1240119919712535	1.751961096983052	-1.6899817370101282	-1.763485753844223	-0.4303391140897823	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQC	1.923940209310849	-2.7161450067375883	0.6830656375494413	-0.4463199129492623	1.135662013953036	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQD	1.7087959336463343	0.9128008333245167	-0.4003712182831611	0.20339472185806295	1.4129321978632492	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQE	2.091260360125248	-1.6820732968569287	-0.5191519832211934	0.9655068438170951	1.8064536281603405	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQI	0.7135246317544179	0.03275749424103094	-2.524827620517338	0.8548623854829813	-2.6841065369811172	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQM	-2.4575410647873417	0.4745613232641457	0.8299852759353168	-1.543078755607638	0.030593456655748103	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQN	-3.033478478053354	-0.7231082388557353	-0.7778989056149185	-0.7041205999457311	-0.5560424842088865	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQP	-1.5157272708967826	-3.273988718184385	-0.9372664079620407	-2.4075997272731358	0.5068869817907391	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQQ	2.10003154799932	2.1676083487468802	0.023833537084442847	-1.3070161816953312	-1.0784358042498852	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQR	1.7345439470061967	-0.8573155905901124	0.33375561643457935	-1.9388028251672116	-1.0023130628239556	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AQS	-3.2914904313001707	2.8014973264655345	-1.189601593752357	-0.6339601455657311	-0.41863069116270857	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARB	0.8357008691098629	-2.4115234806993238	-4.654865354799341	1.856957609873499	0.5906190159191297	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARC	-0.43044081580252125	0.2237046312111723	-2.602461880335478	-3.673765938541297	1.2105535110493093	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARG	0.3918895331773946	-2.8088227788345566	-0.3796190421776494	1.865506217501881	-1.9663575240145148	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARH	-0.21935528616274885	-0.3610044197125215	1.0074424732710703	2.141705312317618	-3.077435190162994	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARI	-0.39022917420481684	-1.4780181012528562	1.231716643982005	3.1637969090317006	-3.133903233773046	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARK	2.215664105690797	0.49050396239689964	-1.5355121515639407	-0.029840058062396445	1.8945882637274771	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARL	1.6769493816915515	-2.533166613123003	3.3095181649922076	1.0427034560370947	1.8073360217270849	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARM	-2.9626539467511415	-1.87384148901524	-1.4880816805285788	-0.6689253409996049	-0.5800913860632181	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARP	-3.326935644251903	1.0524988931589785	0.5554768449859976	-0.46983568637253953	-0.40200781723003604	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARQ	-0.5295287086509972	-0.5883107601278751	1.0060711155660376	-2.3635283742968936	0.03464623315660125	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARR	-2.024831769277583	0.3365326811577777	-0.2573618028084092	-2.374858306417867	0.5362569031196439	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ARS	-1.9690563032796493	-1.610769514864811	-2.9557747313534954	-2.4631286180835668	0.6264182892566992	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ART	2.0908065908288793	-0.7771941428026296	0.7064132357710959	-1.3804532245703554	-1.3687708423905296	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASA	1.0491865254837143	-3.3011991066738333	0.8081450470443358	-0.503545379632521	-1.0770498083105764	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASB	0.004742018539110019	-1.407486713801125	-0.38800405132867416	3.630502368387685	0.34785327441750985	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASC	-2.6431530809691592	2.0548865476975626	-0.2613003862899157	-1.2006535298105743	0.2706989506589388	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASE	-1.4342595922141816	-2.4497581384359255	0.6230359035941169	-2.3492033255429328	0.3391468345951264	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASG	2.0908220438680813	-2.57859260685231	-0.7969689660278522	-1.3800520149646422	-1.501240760711915	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASH	0.20060273761587133	-1.414588230956513	-2.2634940729070223	1.7613875868783826	-2.1927527484103946	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASL	0.8837601883917238	2.27754408416876	-1.9220208562086638	3.3660611833062557	0.2948806366902804	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASM	-2.835938473821547	-2.1079626198078256	0.21288234652194782	0.09549004193409458	-0.9861795685545129	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASN	-1.1852651651694621	0.27447839873094654	1.2924596792083307	-0.032488290644730466	-0.967595883457478	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASP	0.9439116375650235	0.23036048645888968	-0.8785080612081785	2.91422172746757	-0.05529772350560049	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASR	2.1131633613281404	-1.9889381042908494	0.3543845591239274	-0.23643858558834582	1.3749787397514548	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASS	1.5973888062158814	2.236050964435417	-0.14936852903938433	-1.3910110891573995	-1.2922776437376806	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AST	1.646108359192707	2.2285774521498842	-1.183491359520399	-1.3521189929346582	-1.370399567239071	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ASV	1.2120323237968864	2.034398403932193	-1.529198102816984	-0.23301042411691414	-1.1330172947595056	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATA	-1.5266963268895704	0.9024427804990921	1.903988141562197	-2.241196026002466	0.2007530117686531	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATB	0.2153628612122886	2.4893299401480085	-0.9709176704069856	2.9149780489958514	0.2609445694499095	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATC	0.6701872378909888	-0.73268484844037	1.1687343919555175	1.9059759655150181	-0.42536599727705193	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATD	0.9387317408059286	0.8578412330866783	2.715064848495677	2.8886498555712468	-0.4352206783579251	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATE	0.5217771558731628	0.9611263157759563	0.0811157638219738	0.07180086725656012	-2.1249759911947006	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATH	2.148029461229527	1.306941393711836	-0.6347862237162983	-2.135040063947833	-0.8843337978955389	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATM	1.6668206639032905	-1.9561003436078268	1.4157936336465367	0.7245937693541014	1.657243055930442	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATN	2.0956360253028956	1.3348448203631456	-1.1259162953389008	-2.100429255760108	-0.6790838224094851	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATP	-2.6026675126237615	-2.206362556971229	0.035928261095630756	-1.5161425566864213	-0.03371704839004266	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATQ	0.46100841722530805	-2.1854652168593582	3.4661278370949327	1.7128342922303506	1.6045382208839576	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATR	0.847413073833688	-2.5507717335541016	-1.6029627695128756	2.9636439037663957	0.05241136753312019	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATS	1.0983253898502556	3.172505963657952	-2.2510493977236017	3.607803393147464	0.6719755325782055	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
ATV	0.21924214902121833	-1.0572421860945762	0.9882547319584599	0.4416307067511917	-2.3649120571638598	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVB	0.8930941391594813	-1.315027149101815	1.938875585588354	-0.7284599576271952	-1.6886444802834342	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVC	-3.373158649032828	-0.4408011623554258	0.7818392712943197	-0.5290629043384361	-0.5976771303086683	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVD	-3.0693128964587735	-0.41790130609677106	-0.19476182474625117	-0.3583594856137514	-0.7445141967644667	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVH	-1.857252297622968	-1.1242684952771589	2.5844524769795574	-2.503454005757372	0.4561344850718523	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVI	-2.6712151903976764	1.7348002035340087	1.9375217373748819	-1.0142909690664792	-0.4424323393134622	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVK	2.121701747263325	2.377194733099288	1.154108986080728	0.7313667525601575	2.7307526444875565	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVL	-2.7376622068971748	-0.6338680125383558	-2.2354535714203845	-1.462340769055422	-0.02846706864620292	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVM	-3.1709543205129656	2.6549188056992428	-0.9306230124892816	-0.6220424883736754	-0.4623822871432516	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVN	-0.3235673909957732	0.802091550566745	-1.5500786730308591	0.6398527841412036	1.8424475837794214	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVP	-2.087978488827504	-1.5450503105106728	-1.0937806688790468	-0.34690145681252005	3.1513404842214414	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVQ	-2.127269222812963	-2.7221821886745916	-1.6739132655882283	-0.06733374788231665	3.4770025458482037	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVS	-2.272001432941454	0.002141711414765384	-0.5269137634778212	0.6608262513858464	2.1403958062714885	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVT	-2.360465130884552	-1.674954054447667	-0.5260625333192352	0.6780425092133674	3.891980786945631	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
AVV	-2.477438166097908	-1.9450229010741031	-1.6294354953174655	-0.028805432042475276	-0.7636650673893534	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAA	-1.8085172642592247	3.604481505667326	0.2444711458633548	0.42161753231454974	-0.21167346584115657	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAB	-3.2570652328903384	3.660618391469176	0.30897606482620976	-0.6121757292931367	-0.48214797600941545	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAD	-3.2299291620032107	3.1689584983217935	0.1573304461220295	-0.5714859274037445	-0.5499122822994256	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAE	-3.3730991438766775	0.6276261010572699	-0.2872806899914516	-0.43410277679917386	-0.6296633975513903	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAF	-0.25664541855110956	0.29910892861796573	1.7271867709027608	1.9316924685886434	-3.4054410548696947	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAG	-2.518705699709083	1.5158610671976789	1.1886563468710898	-1.76600961227919	0.11834832050100437	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAH	-1.9473659397110457	3.7918272662862647	-1.9225227690947075	-1.8109037510289518	0.37375449264122484	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAI	-3.0073533934093786	2.2417197714107915	2.5399029117080967	-0.9519506127094081	-0.3981664198163316	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAK	-3.0472110602631344	-0.15161706244396428	3.390926981847435	-0.37919376881558814	-0.7063307052104343	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAM	-3.240973688702659	-0.4167991949605965	2.0351356685873867	-0.7646403728952065	-0.44340888846940496	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAN	-2.9765502343259342	1.6961934900531648	1.4619834577169188	-0.983818184351859	-0.36291167970428634	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAP	-3.1080669857952588	-1.064127213895561	1.6813813058525744	-0.9344486901578561	-0.4142284569015726	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAQ	-3.066857128259875	1.7779024137271315	1.239263411052279	-0.8364794417508217	-0.39691170843552953	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAR	1.6732818937461387	-0.6163149313633028	1.3690282165346155	0.022890654677615137	1.208536602905082	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAS	1.8394899469695274	0.23957390719120356	1.002884600495436	0.47727733127293887	1.5423385394867541	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAT	2.090357342504825	-0.5243539677774333	0.985214382490349	-0.007185193630687603	1.6036538835010523	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BAV	1.9399177542378605	2.0967156805175136	0.5704533053556133	0.16112993392728459	1.618813259614871	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBA	1.705076744050566	1.3124415520365138	0.7571034226985826	-1.6701751765548474	-1.1454907052031253	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBB	1.9981416241072665	2.6288981623140506	0.47691819498413396	-0.4978823384245879	1.7229231427085285	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBC	0.5300403738446008	0.6902800813646374	-4.036822294406989	2.367863800644735	0.10912561521888767	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBD	0.5197682824974089	-0.09395943142996305	-2.810040020153542	2.7068831000705678	-0.5395899979178677	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBE	0.7547099047932923	-0.0688133721407166	-1.9990930048279367	2.3687328201760782	-0.4676667107273445	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBF	0.16995321736826596	0.4350252833589849	-0.9861183586741485	2.7168597036083537	-0.7856473883067657	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBG	0.7487087889133137	-0.4130718629088232	-2.751235931007784	1.3134298202559485	-3.040924450464766	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBH	2.28585748526952	0.07571031865641224	-1.7472666022831378	-2.3777063118563544	-0.7122578461123367	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBI	1.7995970431290484	2.171099978148832	1.1232369378036247	0.41086860786407936	1.4278327822031402	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBL	-2.805111757891555	0.5131765387395815	3.384749045713549	-1.0741579036615785	-0.3359489279315096	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBM	-1.310552812592184	0.7944527642819647	1.4853555621399108	-0.2122317381913827	2.16706650713232	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBP	0.9329115023601801	3.5973314466435187	-1.3876524752555355	4.717651604035563	1.236928151590294	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBQ	-2.8535600052003036	2.3080057784516823	1.1177022761417348	-1.30013783987779	-0.14195815347660884	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBR	-3.3052762910801143	2.742538729608165	1.453574747869867	-0.49894892953720993	-0.6320610584010392	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBS	-1.2163698992210505	2.31781258782593	1.0818272940057598	-0.5676491609718067	0.23858750167110188	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBT	0.4964757497394321	0.446619685095697	0.25376663910116254	2.2375177038736997	-0.5543397287125078	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BBV	2.2850079965868795	1.1502219918608874	0.2046435168785553	-0.10223012877533239	3.0436018830954232	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCA	2.846680812222297	-0.8295618044324211	1.663918338528123	0.5338546728517314	1.721339279769925	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCB	-3.172905634370439	-0.9670966105371259	2.2689998099210062	1.6153197932974739	3.0065322271074093	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCC	-2.7511366270336635	-1.8244056491224054	1.3662581315806521	1.0874436287050282	2.544314066453909	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCD	-2.495898120544582	-1.6475517836335007	1.234754615767832	1.7369429296535686	2.6102040510679	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCE	-2.987163833205871	-1.6311191511659484	1.811483742622303	1.7364823539410383	2.657923216978388	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCF	-2.769013694589484	-0.1947454895431883	0.3086235207875248	0.6209785842357862	2.683418026940409	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCG	-3.157116270243905	-2.721494790497462	1.881701721382509	1.7355728686239607	3.2699548773216196	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCH	-3.1010988042216847	-0.06157866873291679	0.8951557408867572	1.2532167008803983	2.784218116045349	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCK	-3.3231470940675556	-1.976089145529641	1.233746806073267	1.8415449788523712	2.6517560395789044	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
BCL	-2.3387609289858298	-1.9791799229037008	0.6673127213489216	1.520441211470733	3.3200210512426986	PXD044523_Zenodo_author_processed_RNA_protein	micro_pilot_processing_20260730:v1.0.0	MOFA2_unsupervised_gaussian_two_view
